ocid,id,initiationType,buyer_id,buyer_name,language,value_amount,value_currency,numberOfTenderers,date,tag,release_id,winer_name,numero,eligibilityCriteria,description
ocds-5wno2w-LICS-ESPE-001-2021-30573,LICS-ESPE-001-2021-30573-2021-11-29T10:51:34.353Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,85750.98,USD,1,2021-04-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-ESPE-001-2021-30573-2021-11-29T10:51:34.353Z,HISPANA DE SEGUROS S.A.,1,"Oferta Económica,Certificados de calidad de bienes,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","CUMPLE REQUISITOS MINIMOS, TERMINOS DE REFERENCIA Y EL PUNTAJE ESTABLECIDO EN LOS PLIEGOS"
ocds-5wno2w-LICS-ESPE-001-2021-30573,LICS-ESPE-001-2021-30573-2021-11-29T10:51:34.353Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,85750.98,USD,1,2021-04-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-ESPE-001-2021-30573-2021-11-29T10:51:34.353Z,HISPANA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","CUMPLE REQUISITOS MINIMOS, TERMINOS DE REFERENCIA Y EL PUNTAJE ESTABLECIDO EN LOS PLIEGOS"
ocds-5wno2w-LICS-ESPE-001-2021-30573,LICS-ESPE-001-2021-30573-2021-11-29T10:51:34.353Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,85750.98,USD,1,2021-04-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-ESPE-001-2021-30573-2021-11-29T10:51:34.353Z,HISPANA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico","CUMPLE REQUISITOS MINIMOS, TERMINOS DE REFERENCIA Y EL PUNTAJE ESTABLECIDO EN LOS PLIEGOS"
ocds-5wno2w-LICS-ESPE-001-2021-30573,LICS-ESPE-001-2021-30573-2021-11-29T10:51:34.353Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,85750.98,USD,1,2021-04-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-ESPE-001-2021-30573-2021-11-29T10:51:34.353Z,HISPANA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE REQUISITOS MINIMOS, TERMINOS DE REFERENCIA Y EL PUNTAJE ESTABLECIDO EN LOS PLIEGOS"
ocds-5wno2w-LICS-ESPE-001-2021-30573,LICS-ESPE-001-2021-30573-2021-11-29T10:51:34.353Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,85750.98,USD,1,2021-04-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-ESPE-001-2021-30573-2021-11-29T10:51:34.353Z,HISPANA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica","CUMPLE REQUISITOS MINIMOS, TERMINOS DE REFERENCIA Y EL PUNTAJE ESTABLECIDO EN LOS PLIEGOS"
ocds-5wno2w-LICS-ESPE-001-2021-30573,LICS-ESPE-001-2021-30573-2021-11-29T10:51:34.353Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,85750.98,USD,1,2021-04-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-ESPE-001-2021-30573-2021-11-29T10:51:34.353Z,HISPANA DE SEGUROS S.A.,1,"Experiencia,Oferta Económica,Certificados de calidad de bienes,Otros Parámetros de Calificación,Experiencia Específica","CUMPLE REQUISITOS MINIMOS, TERMINOS DE REFERENCIA Y EL PUNTAJE ESTABLECIDO EN LOS PLIEGOS"
ocds-5wno2w-LICS-ESPE-001-2021-30573,LICS-ESPE-001-2021-30573-2021-11-29T10:51:34.353Z,tender,EC-RUC-1768007390001-30573,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,es,85750.98,USD,1,2021-04-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-ESPE-001-2021-30573-2021-11-29T10:51:34.353Z,HISPANA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","CUMPLE REQUISITOS MINIMOS, TERMINOS DE REFERENCIA Y EL PUNTAJE ESTABLECIDO EN LOS PLIEGOS"
ocds-5wno2w-LICS-ESPOCH-CP-02-21-53390,LICS-ESPOCH-CP-02-21-53390-2021-11-29T11:02:49.216Z,tender,EC-RUC-0660001250001-53390,ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO,es,40034.14,USD,3,2021-06-22T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-ESPOCH-CP-02-21-53390-2021-11-29T11:02:49.216Z,HISPANA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",PRESENTA LAS MEJORES CONDICIONES Y CUMPLE CON LAS CONDICIONES SOLICITADAS EN LOS PLIEGOS
ocds-5wno2w-LICS-ESPOCH-CP-04-21-53390,LICS-ESPOCH-CP-04-21-53390-2021-11-29T11:11:05.977Z,tender,EC-RUC-0660001250001-53390,ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO,es,17577.03,USD,1,2021-08-10T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-ESPOCH-CP-04-21-53390-2021-11-29T11:11:05.977Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General","Por cumplir con todos los requisitos mínimos establecidos en el pliego y presentar las mejores condiciones en ventajas adicionales, deducibles y beneficios"
ocds-5wno2w-LICS-EPMTMG-001-2021-432955,LICS-EPMTMG-001-2021-432955-2022-02-17T09:54:39.872Z-compiled,tender,EC-RUC-0968595620001-432955,"EMPRESA PUBLICA MUNICIPAL DE TRANSITO Y MOVILIDAD DE GUAYAQUIL, E.P.",es,24982.54,USD,1,2022-02-17T05:03:06-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-EPMTMG-001-2021-432955-2022-02-17T09:54:39.872Z-compiled,INTEROCEANICA COMPAÑIA ANONIMA DE SEGUROS,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","por haber alcanzado el puntaje de 95 en el procedimiento precontractual, cumplir los requerimientos solicitados en los pliegos, y presentar a la entidad las mejores condiciones en los aspectos técnicos, financieros y legales"
ocds-5wno2w-LICS-EPMTT-001-2021-706983,LICS-EPMTT-001-2021-706983-2022-12-07T16:29:58.291Z-compiled,tender,EC-RUC-1865042750001-706983,"EMPRESA PUBLICA MANCOMUNADA PARA LA GESTION DESCENTRALIZADA Y DESCONCENTRADA DE TRANSITO TRANSPORTE Y SEGURIDAD VIAL DE TUNGUNRAHUA""EPM-GESTITRANSV-T""",es,9759.41,USD,2,2022-12-07T11:43:40-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-EPMTT-001-2021-706983-2022-12-07T16:29:58.291Z-compiled,ASEGURADORA DEL SUR C. A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE CON TODO LO SOLICITADO EN LOS PLIEGOS
ocds-5wno2w-LICS-ESPOCH-CP-05-21-53390,LICS-ESPOCH-CP-05-21-53390-2022-03-10T10:17:23.414Z-compiled,tender,EC-RUC-0660001250001-53390,ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO,es,50072.24,USD,2,2022-03-10T05:31:20-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-ESPOCH-CP-05-21-53390-2022-03-10T10:17:23.414Z-compiled,ASEGURADORA DEL SUR C. A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Por cumplir con las especificaciones técnicas solicitadas, requisitos mínimos y por ser la mejor oferta para los intereses institucionales. RESOLUCIÓN DE ADJUDICACIÓN No.072-ESPOCH-UCP-2021"
ocds-5wno2w-LICS-EMAPASR-EP-1-21-275027,LICS-EMAPASR-EP-1-21-275027-2022-12-14T16:11:10.539Z-compiled,tender,EC-RUC-0760043740001-275027,EMPRESA PUBLICA DE AGUA POTABLE Y ALCANTARILLADO DEL CANTON SANTA ROSA EMAPASR-EP,es,65000,USD,2,2022-12-14T11:17:03-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-EMAPASR-EP-1-21-275027-2022-12-14T16:11:10.539Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",Por cumplir con lo solicitado por la Entidad en los pliegos
ocds-5wno2w-LICS-GADCC-002-2021-45403,LICS-GADCC-002-2021-45403-2021-11-29T11:25:41.166Z,tender,EC-RUC-1160000320001-45403,MUNICIPIO DE CALVAS,es,44643,USD,1,2021-05-17T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-GADCC-002-2021-45403-2021-11-29T11:25:41.166Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON LO SOLICITADO EN PLIEGOS Y TDR
ocds-5wno2w-LICS-GADM-001-2021-31689,LICS-GADM-001-2021-31689-2021-11-29T10:46:03.884Z,tender,EC-RUC-0460000560001-31689,GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON MIRA,es,36228.04,USD,4,2021-02-25T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADM-001-2021-31689-2021-11-29T10:46:03.884Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE CON LOS REQUISITOS ESTABLECIDOS EN EL PLIEGO
ocds-5wno2w-LICS-GADCCC-001-2021-4108,LICS-GADCCC-001-2021-4108-2021-11-29T11:02:57.671Z,tender,EC-RUC-1960001270001-4108,GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON CENTINELA DEL CONDOR,es,9937.28,USD,1,2021-06-23T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADCCC-001-2021-4108-2021-11-29T11:02:57.671Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica",Cumple con lo solicitado en los pliegos y términos de referencia
ocds-5wno2w-LICS-GADCHAMBO-01-21-3833,LICS-GADCHAMBO-01-21-3833-2021-11-29T11:44:22.526Z,tender,EC-RUC-0660001680001-3833,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE CHAMBO,es,60581.97,USD,3,2021-10-29T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-GADCHAMBO-01-21-3833-2021-11-29T11:44:22.526Z,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON LOS PARÁMETROS SOLICITADOS POR LA ENTIDAD
ocds-5wno2w-LICS-GADICC-001-2021-94877,LICS-GADICC-001-2021-94877-2021-11-29T11:32:01.471Z,tender,EC-RUC-0360000580001-94877,GOBIERNO AUTONOMO DESCENTRALIZADO INTERCULTURAL DEL CANTON CAÑAR,es,35629.07,USD,2,2021-08-02T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-GADICC-001-2021-94877-2021-11-29T11:32:01.471Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica",POR CUMPLIR CON LOS REQUISITOS MÍNIMOS
ocds-5wno2w-LICS-GADMA-001-2021-2161,LICS-GADMA-001-2021-2161-2021-11-29T10:45:56.466Z,tender,EC-RUC-1860000210001-2161,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPALIDAD DE AMBATO ,es,65183.72,USD,2,2021-02-24T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMA-001-2021-2161-2021-11-29T10:45:56.466Z,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Garantía Técnica,Experiencia General,Experiencia Específica",POR CUMPLIR CON LOS REQUISITOS MÍNIMOS ESTABLECIDOS EN EL PLIEGO
ocds-5wno2w-LICS-GADMA-001-2021-2422,LICS-GADMA-001-2021-2422-2021-11-29T11:38:29.958Z,tender,EC-RUC-0360000230001-2422,GAD MUNICIPAL DE AZOGUES,es,36146.38,USD,3,2021-09-28T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-GADMA-001-2021-2422-2021-11-29T11:38:29.958Z,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON LO SOLICITADO EN LOS PLIEGOS Y TERMINOS DE REFERENCIA
ocds-5wno2w-LICS-GADIPMC-01-2021-2472,LICS-GADIPMC-01-2021-2472-2021-11-29T11:25:12.171Z,tender,EC-RUC-1760003680001-2472,GOBIERNO AUTONOMO DESCENTRALIZADO INTERCULTURAL Y PLURINACIONAL DEL MUNICIPIO DE CAYAMBE,es,38078.5,USD,1,2021-05-04T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-GADIPMC-01-2021-2472-2021-11-29T11:25:12.171Z,SEGUROS SUCRE S.A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General","En cumplimiento de lo que establece el Art, 32 de la LOSNCP"
ocds-5wno2w-LICS-GADCP-2021-001-34880,LICS-GADCP-2021-001-34880-2022-11-30T16:22:20.067Z-compiled,tender,EC-RUC-1960107500001-34880,GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON PALANDA,es,672026.67,USD,1,2022-11-30T11:45:31-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-GADCP-2021-001-34880-2022-11-30T16:22:20.067Z-compiled,SEGUROS ALIANZA S A,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","por haber cumplido con lo solicitado en los pliegos, por mejor oferta econòmica"
ocds-5wno2w-LIC-SEG-ESPOL-002-21-26822,LIC-SEG-ESPOL-002-21-26822-2021-12-28T16:08:19.799Z-compiled,tender,EC-RUC-0960002780001-26822,Escuela Superior Politécnica del Litoral,es,52446,USD,2,2021-12-28T11:19:29-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-SEG-ESPOL-002-21-26822-2021-12-28T16:08:19.799Z-compiled,LATINA SEGUROS Y REASEGUROS C.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica","Adjudicar el contrato del procedimiento de LICITACIÓN DE SEGUROS signado con el códigoLIC-SEG-ESPOL-002-21 para la ?CONTRATACIÓN DE SEGUROS GENERALES QUE AMPAREN EL PATRIMONIO DE LA INSTITUCIÓN Y SEGURO DE ACCIDENTES PERSONALES QUE PROTEJAN A LOS ESTUDIANTES DE LA ESCUELA SUPERIOR POLITÉCNICA DEL LITORAL ESPOL"" a la compañía LATINA SEGUROS C. A. por un monto de USD$ 232,284.40 más IVA, con un plazo de ejecución de 15 días y plazo de vigencia de la póliza de 365 días"
ocds-5wno2w-LICSEG-MSP-001-2021-2455,LICSEG-MSP-001-2021-2455-2022-04-29T11:38:47.655Z-compiled,tender,EC-RUC-1760001120001-2455,MINISTERIO DE SALUD PUBLICA MATRIZ,es,40381.2,USD,1,2022-04-29T06:42:46-05:00,"[""planning"",""tender"",""award"",""contract""]",LICSEG-MSP-001-2021-2455-2022-04-29T11:38:47.655Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Indices Financieros,Personal Técnico,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE con la integridad de la oferta, requisitos, parámetros mínimos solicitados y obtiene 100  puntos en la evaluación por puntaje,"
ocds-5wno2w-LICS-GAD-I-001-2021-2783,LICS-GAD-I-001-2021-2783-2022-05-04T11:44:50.568Z-compiled,tender,EC-RUC-1060000260001-2783,GOBIERNO AUTONOMO DESCENTRALIZADO DE SAN MIGUEL DE IBARRA,es,49248.83,USD,1,2022-05-04T06:51:47-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GAD-I-001-2021-2783-2022-05-04T11:44:50.568Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",DE CONFORMIDAD CON EL INFORME DE RECOMENDACIÓN EMITIDO POR LA COMISIÓN TÉCNICA Y RESOLUCIÓN DE ADJUDICACIÓN
ocds-5wno2w-LICS-GADMANTA-01-202-2668,LICS-GADMANTA-01-202-2668-2021-11-29T11:22:44.830Z,tender,EC-RUC-1360000980001-2668,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON MANTA,es,38853.22,USD,2,2021-03-10T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-GADMANTA-01-202-2668-2021-11-29T11:22:44.830Z,LATINA SEGUROS Y REASEGUROS C.A.,2,"Experiencia,Oferta Económica,Otros Parámetros de Calificación,Experiencia Específica",POR CUMPLIR CON LAS CONDICIONES ESTABLECIDAS EN EL PLIEGO
ocds-5wno2w-LICS-GAD-CA-001-2021-77384,LICS-GAD-CA-001-2021-77384-2022-06-04T12:33:11.713Z-compiled,tender,EC-RUC-0760000340001-77384,GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON ATAHUALPA,es,13928.28,USD,1,2022-06-04T07:37:55-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GAD-CA-001-2021-77384-2022-06-04T12:33:11.713Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",Cumple con cada uno de los requisitos solicitados en los pliegos y términos de referencia del presente proceso de contratación alcanzando el máximo puntaje de calificación?
ocds-5wno2w-LICS-GADMC-001-2021-35903,LICS-GADMC-001-2021-35903-2021-11-29T11:11:47.616Z,tender,EC-RUC-1160000400001-35903,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE CATAMAYO,es,25745.28,USD,1,2021-08-12T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMC-001-2021-35903-2021-11-29T11:11:47.616Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","Según informe en MEMORANDO Nro. 003-CT-LICS-GAMC-001-2021 emitido por la comisión técnica delegada del señor Alcalde del Gobierno Autónomo Descentralizado Municipal de Catamayo, por convenir a los intereses de la institución, habiendo cumplido con todas las especificaciones, requerimientos técnicos, financieros y de orden legal exigidos en los pliegos y documentos precontractuales conforme resolución Nro. 099-CCP-A-GADMC-2021"
ocds-5wno2w-LICS-GADG-2021-001-21627,LICS-GADG-2021-001-21627-2022-07-28T13:37:06.995Z-compiled,tender,EC-RUC-0160002480001-21627,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON GUACHAPALA,es,289099.04,USD,1,2022-07-28T08:53:10-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-GADG-2021-001-21627-2022-07-28T13:37:06.995Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General",CUMPLE CON LO REQUERIDO POR EL GAD MUNICIPAL DE GUACHAPALA
ocds-5wno2w-LICS-GADMCE-02-2021-84608,LICS-GADMCE-02-2021-84608-2021-11-29T11:28:30.255Z,tender,EC-RUC-0860000240001-84608,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ESMERALDAS,es,26640.29,USD,3,2021-07-02T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-GADMCE-02-2021-84608-2021-11-29T11:28:30.255Z,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia Específica","ADJUDICAR a ASEGURADORA DEL SUR C. A., con RUC 0190123626001, el proceso N LICS-GADMCE-02-2021, con el objeto de ?CONTRATACIÓN DE SEGUROS CONTRA INCENDIO, ROBOS, VEHÍCULOS, EQUIPOS, MAQUINARIAS, EQUIPOS ELECTRÓNICOS, FIDELIDAD, VIDA, DINERO Y VALORES DEL GADMCE?, por el monto de USD 98.548,77 noventa y ocho mil quinientos cuarenta y ocho con 77/100 centavos sin incluir IVA, con plazo estimado de ejecución de 365 días calendario a partir de la fecha de vencimiento de las pólizas vigente al 12 de agosto de 2021"
ocds-5wno2w-LICS-GADMCEE-01-2021-40764,LICS-GADMCEE-01-2021-40764-2021-11-29T11:04:38.375Z,tender,EC-RUC-0968519280001-40764,Municipio del Cantón El Empalme,es,51060.91,USD,1,2021-07-05T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCEE-01-2021-40764-2021-11-29T11:04:38.375Z,SEGUROS EQUINOCCIAL S. A.,1,"Oferta Económica,Certificados de calidad de bienes,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",cumple con lo requerido
ocds-5wno2w-LICS-GADMBF-01-2021-59101,LICS-GADMBF-01-2021-59101-2021-11-29T10:46:42.250Z,tender,EC-RUC-1260001890001-59101,MUNICIPIO DE BUENA FE,es,12346.47,USD,1,2021-03-09T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMBF-01-2021-59101-2021-11-29T10:46:42.250Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON LO REQUERIDO POR LA ENTIDAD
ocds-5wno2w-LICS-GADMB-001-2021-74082,LICS-GADMB-001-2021-74082-2022-01-15T09:27:31.749Z-compiled,tender,EC-RUC-0960002190001-74082,MUNICIPIO DE BALAO,es,29903.41,USD,2,2022-02-07T12:11:02-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMB-001-2021-74082-2022-01-15T09:27:31.749Z-compiled,SEGUROS ALIANZA S A,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE CON LA INTEGRIDAD DE LA OFERTA, TERMINOS DE REFERENCIA Y REQUISITOS MINIMOS Y DEMÁS PARÁMETROS PREVISTO EN LOS PLIEGOS."
ocds-5wno2w-LICS-GADMA-001-2021-2741,LICS-GADMA-001-2021-2741-2022-02-08T09:49:46.671Z-compiled,tender,EC-RUC-1560000430001-2741,GOBIERNO MUNICIPAL DE ARCHIDONA,es,20583.33,USD,1,2022-02-08T05:22:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMA-001-2021-2741-2022-02-08T09:49:46.671Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Experiencia,Oferta Económica,Otros Parámetros de Calificación",POR CONVENIR A LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICS-GADMA-0001-2021-20080,LICS-GADMA-0001-2021-20080-2022-03-10T10:23:45.065Z-compiled,tender,EC-RUC-0860001050001-20080,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ATACAMES,es,44165.51,USD,4,2022-03-10T05:31:20-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMA-0001-2021-20080-2022-03-10T10:23:45.065Z-compiled,SEGUROS ALIANZA S A,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON LO REQUERIDO POR LA INSTITUCIÓN
ocds-5wno2w-LICS-GADMA-002-2021-2161,LICS-GADMA-002-2021-2161-2022-07-02T12:57:59.178Z-compiled,tender,EC-RUC-1860000210001-2161,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPALIDAD DE AMBATO ,es,23445.35,USD,1,2022-07-02T08:12:17-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-GADMA-002-2021-2161-2022-07-02T12:57:59.178Z-compiled,SEGUROS SUCRE S.A.,0,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Experiencia Específica,Experiencia Personal Técnico",POR CUMPLIR CON TODOS LOS REQUISITOS MÍNIMOS ESTABLECIDOS EN EL PLIEGO
ocds-5wno2w-LICS-GADMCA-02-2021-3680,LICS-GADMCA-02-2021-3680-2021-11-29T11:07:35.550Z,tender,EC-RUC-0660000440001-3680,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ALAUSI,es,20490.33,USD,2,2021-07-16T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-02-2021-3680-2021-11-29T11:07:35.550Z,SEGUROS ALIANZA S A,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","POR CUMPLIR CON LOS TDRS, DOCUMENTACION SOLICITADA EN EL PLIEGO Y A US VEZ POR SER LA UNICA OFERTA."
ocds-5wno2w-LICS-GADMCA-02-2021-3680,LICS-GADMCA-02-2021-3680-2021-11-29T11:07:35.550Z,tender,EC-RUC-0660000440001-3680,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ALAUSI,es,20490.33,USD,2,2021-07-16T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-02-2021-3680-2021-11-29T11:07:35.550Z,SEGUROS ALIANZA S A,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","POR CUMPLIR CON LOS TDRS, DOCUMENTACION SOLICITADA EN EL PLIEGO Y A US VEZ POR SER LA UNICA OFERTA."
ocds-5wno2w-LICS-GADMCA-02-2021-3680,LICS-GADMCA-02-2021-3680-2021-11-29T11:07:35.550Z,tender,EC-RUC-0660000440001-3680,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ALAUSI,es,20490.33,USD,2,2021-07-16T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-02-2021-3680-2021-11-29T11:07:35.550Z,SEGUROS ALIANZA S A,1,"Trabajos similares exitosos,Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","POR CUMPLIR CON LOS TDRS, DOCUMENTACION SOLICITADA EN EL PLIEGO Y A US VEZ POR SER LA UNICA OFERTA."
ocds-5wno2w-LICS-GADMCA-02-2021-3680,LICS-GADMCA-02-2021-3680-2021-11-29T11:07:35.550Z,tender,EC-RUC-0660000440001-3680,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON ALAUSI,es,20490.33,USD,2,2021-07-16T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-02-2021-3680-2021-11-29T11:07:35.550Z,SEGUROS ALIANZA S A,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","POR CUMPLIR CON LOS TDRS, DOCUMENTACION SOLICITADA EN EL PLIEGO Y A US VEZ POR SER LA UNICA OFERTA."
